,id,name,geometry,County,County Code,Year,Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval,Age Adjusted Rate,Age Adjusted Rate Lower 95% Confidence Interval,Age Adjusted Rate Upper 95% Confidence Interval,Suicide_Death_Rate,Calculated_Age_Adjusted_Rate,binned
2173,48143,Erath,"POLYGON ((-98.066715 32.509172, -97.94622200000001 32.235325, -97.864068 32.087447, -98.006468 32.016247, -98.209115 31.917662, -98.548686 32.262709, -98.477485 32.514649, -98.066715 32.509172))","Erath County, TX",48143,2013,51,39658,128.6,95.8,169.1,129.5,95.5,171.7,128.59952594684552,134.72426562575527,"(90.161, 143.859]"
2174,48145,Falls,"POLYGON ((-96.801542 31.523322, -96.598895 31.222091, -96.828926 31.107075, -97.069912 30.986582, -97.278035 31.282337, -96.801542 31.523322))","Falls County, TX",48145,2013,19,17493,Unreliable,65.4,169.6,,58.0,154.6,108.61487452123707,106.64607595287625,"(90.161, 143.859]"
2175,48147,Fannin,"POLYGON ((-95.84307699999999 33.840068, -95.85950800000001 33.462159, -95.85950800000001 33.40739, -96.297663 33.35262, -96.385294 33.396436, -96.379817 33.725052, -95.84307699999999 33.840068))","Fannin County, TX",48147,2013,59,33659,175.3,133.4,226.1,143.8,108.6,186.7,175.28744169464332,148.7447600762702,"(143.859, 197.556]"
2176,48149,Fayette,"POLYGON ((-96.801542 30.154087, -96.796065 30.159564, -96.620803 30.044549, -96.57151 29.962394, -96.872742 29.633778, -97.14111200000001 29.628301, -97.316374 29.787132, -97.316374 29.787132, -97.026096 30.050025, -96.801542 30.154087))","Fayette County, TX",48149,2013,39,24821,157.1,111.7,214.8,108.5,73.7,154.0,157.12501510817452,117.21266622381643,"(90.161, 143.859]"
2177,48157,Fort Bend,"POLYGON ((-95.826646 29.787132, -95.826646 29.787132, -95.42683 29.579009, -95.84855399999999 29.261346, -96.089539 29.600916, -96.03476999999999 29.726886, -95.826646 29.787132))","Fort Bend County, TX",48157,2013,395,652365,60.5,54.6,66.5,85.6,76.8,94.5,60.548925831398066,86.01713604341302,"(35.927, 90.161]"
2178,48159,Franklin,"POLYGON ((-95.306337 33.380005, -95.125598 33.390959, -95.125598 33.034958, -95.15298300000001 33.01305, -95.306337 32.963758, -95.306337 33.374528, -95.306337 33.380005))","Franklin County, TX",48159,2013,17,10660,Unreliable,92.9,255.3,,67.9,192.8,159.47467166979362,130.6790993849247,"(90.161, 143.859]"
2179,48161,Freestone,"POLYGON ((-96.05120100000001 32.005293, -95.788308 31.61643, -96.23741699999999 31.413784, -96.494833 31.797169, -96.05667800000001 32.01077, -96.05120100000001 32.005293))","Freestone County, TX",48161,2013,17,19646,Unreliable,50.4,138.5,,44.9,127.6,86.53160948793648,86.48678984189,"(35.927, 90.161]"
2180,48163,Frio,"POLYGON ((-98.904687 29.091561, -98.806102 29.091561, -98.800625 28.647929, -99.397611 28.642452, -99.408565 28.642452, -99.41404199999999 29.091561, -98.904687 29.091561))","Frio County, TX",48163,2013,14,18065,Unreliable,42.4,130.0,,44.1,141.5,77.49792416274563,92.8580032635174,"(90.161, 143.859]"
2181,48165,Gaines,"POLYGON ((-103.067161 32.958281, -102.596144 32.958281, -102.207282 32.958281, -102.201805 32.525602, -102.212759 32.525602, -102.995961 32.525602, -103.067161 32.520126, -103.067161 32.958281))","Gaines County, TX",48165,2013,25,18921,132.1,85.5,195.0,156.6,100.3,233.0,132.12832302732414,167.38505747126436,"(143.859, 197.556]"
2182,48171,Gillespie,"POLYGON ((-99.304503 30.499135, -98.964933 30.499135, -98.592501 30.499135, -98.587024 30.137656, -98.92111800000001 30.137656, -99.304503 30.285534, -99.304503 30.499135))","Gillespie County, TX",48171,2013,60,25357,236.6,180.6,304.6,150.3,106.9,205.5,236.62105138620498,164.00181514482523,"(143.859, 197.556]"
2183,48177,Gonzales,"POLYGON ((-97.316374 29.787132, -97.14111200000001 29.628301, -97.23969700000001 29.381839, -97.612129 29.107992, -97.72714499999999 29.223007, -97.84216000000001 29.376362, -97.63403700000001 29.650209, -97.316374 29.787132))","Gonzales County, TX",48177,2013,33,20312,162.5,111.8,228.2,145.1,99.2,204.8,162.46553761323355,152.6999628641648,"(143.859, 197.556]"
2184,48179,Gray,"POLYGON ((-101.084509 35.620074, -100.542292 35.620074, -100.536815 35.181919, -100.969493 35.181919, -101.084509 35.181919, -101.084509 35.620074))","Gray County, TX",48179,2013,35,23043,151.9,105.8,211.2,133.5,92.4,186.5,151.88994488564856,140.08858593784555,"(90.161, 143.859]"
2185,48181,Grayson,"POLYGON ((-96.587941 33.894838, -96.379817 33.725052, -96.385294 33.396436, -96.83440299999999 33.40739, -96.94394200000001 33.418344, -96.94394200000001 33.949607, -96.93298799999999 33.955084, -96.587941 33.894838))","Grayson County, TX",48181,2013,202,122353,165.1,142.3,187.9,149.3,128.2,170.4,165.0960744730411,149.74886498851487,"(143.859, 197.556]"
2186,48183,Gregg,"POLYGON ((-94.703873 32.651572, -94.577904 32.394156, -94.988674 32.366771, -94.988674 32.536556, -94.703873 32.651572))","Gregg County, TX",48183,2013,234,123024,190.2,165.8,214.6,170.2,148.1,192.2,190.20678891923527,170.37055559556507,"(143.859, 197.556]"
2187,48185,Grimes,"POLYGON ((-96.166217 30.822274, -95.864985 30.86609, -95.832123 30.630581, -95.804738 30.247195, -95.821169 30.247195, -96.095016 30.225288, -96.15526300000001 30.329349, -96.166217 30.822274))","Grimes County, TX",48185,2013,26,26859,96.8,63.2,141.8,83.3,53.9,122.9,96.8018168956402,88.77571410786499,"(35.927, 90.161]"
2188,48187,Guadalupe,"POLYGON ((-97.798345 29.754271, -97.63403700000001 29.650209, -97.84216000000001 29.376362, -98.13243799999999 29.442085, -98.313177 29.595439, -98.000992 29.754271, -97.875022 29.858333, -97.798345 29.754271))","Guadalupe County, TX",48187,2013,115,143183,80.3,65.6,95.0,86.0,70.2,101.9,80.31679738516445,86.15362142050114,"(35.927, 90.161]"
2189,48189,Hale,"POLYGON ((-102.092266 34.311085, -101.999158 34.311085, -101.56648 34.311085, -101.561003 33.829114, -101.571957 33.829114, -102.086789 33.823637, -102.092266 34.311085))","Hale County, TX",48189,2013,47,35764,131.4,96.6,174.8,128.1,93.8,170.9,131.41706744212055,132.90350227142955,"(90.161, 143.859]"
2190,48193,Hamilton,"POLYGON ((-98.006468 32.016247, -97.765483 31.6712, -98.181731 31.463076, -98.269362 31.413784, -98.461055 31.682154, -98.209115 31.917662, -98.006468 32.016247))","Hamilton County, TX",48193,2013,20,8310,240.7,147.0,371.7,175.5,98.2,289.4,240.67388688327318,201.2140530659792,"(197.556, 251.253]"
2191,48199,Hardin,"POLYGON ((-94.44098 30.526519, -94.07402500000001 30.526519, -94.117841 30.241718, -94.117841 30.159564, -94.216426 30.175995, -94.446457 30.110272, -94.731258 30.488181, -94.545042 30.526519, -94.44098 30.526519))","Hardin County, TX",48199,2013,85,55417,153.4,122.5,189.7,151.7,120.9,188.1,153.38253604489597,155.12226987795583,"(143.859, 197.556]"
2192,48201,Harris,"POLYGON ((-95.218706 30.066456, -95.098213 30.165041, -94.97772000000001 29.885717, -94.928428 29.672117, -95.016059 29.557101, -95.202275 29.562578, -95.218706 29.557101, -95.295383 29.595439, -95.42683 29.579009, -95.826646 29.787132, -95.804738 30.088364, -95.218706 30.066456))","Harris County, TX",48201,2013,3750,4336853,86.5,83.7,89.2,110.3,106.7,114.0,86.46822938199658,110.46440275905397,"(90.161, 143.859]"
2193,48203,Harrison,"POLYGON ((-94.703873 32.793973, -94.04116399999999 32.695388, -94.04116399999999 32.394156, -94.46288800000001 32.377725, -94.490273 32.394156, -94.577904 32.394156, -94.703873 32.651572, -94.703873 32.793973))","Harrison County, TX",48203,2013,89,66886,133.1,106.9,163.7,130.1,104.0,160.6,133.06222527883264,132.97348417978438,"(90.161, 143.859]"
2194,48209,Hays,"POLYGON ((-98.170777 30.356734, -97.710714 30.022641, -97.875022 29.858333, -98.000992 29.754271, -98.296746 30.039072, -98.170777 30.356734))","Hays County, TX",48209,2013,141,176026,80.1,66.9,93.3,109.9,91.3,128.6,80.10180314271756,110.38041294524848,"(90.161, 143.859]"
2195,48213,Henderson,"POLYGON ((-96.215509 32.361294, -96.078585 32.355817, -95.44873699999999 32.355817, -95.45969100000001 32.13674, -95.42683 32.08197, -96.05120100000001 32.005293, -96.05667800000001 32.01077, -96.385294 32.328433, -96.45101699999999 32.361294, -96.215509 32.361294))","Henderson County, TX",48213,2013,109,78675,138.5,112.5,164.6,118.1,94.9,141.4,138.54464569431207,119.05022987126559,"(90.161, 143.859]"
2196,48215,Hidalgo,"POLYGON ((-98.318654 26.785769, -97.984561 26.780292, -97.957176 26.610507, -97.864068 26.347614, -97.864068 26.051859, -98.587024 26.254506, -98.318654 26.785769))","Hidalgo County, TX",48215,2013,431,815996,52.8,47.8,57.8,61.9,56.0,67.8,52.81888636709004,61.95119521934616,"(35.927, 90.161]"
2197,48217,Hill,"POLYGON ((-97.113727 32.257232, -97.086342 32.268186, -96.89465 32.076493, -96.719387 31.8136, -96.93298799999999 31.709538, -97.080866 31.840985, -97.278035 31.747877, -97.475205 32.175078, -97.113727 32.257232))","Hill County, TX",48217,2013,58,34823,166.6,126.5,215.3,137.9,103.0,180.8,166.55658616431668,143.79327520793115,"(90.161, 143.859]"
2198,48219,Hockley,"POLYGON ((-102.618052 33.823637, -102.086789 33.823637, -102.075835 33.390959, -102.366113 33.390959, -102.596144 33.390959, -102.618052 33.823637))","Hockley County, TX",48219,2013,33,23530,140.2,96.5,197.0,139.8,95.6,197.4,140.24649383765404,147.18248373723696,"(143.859, 197.556]"
2199,48221,Hood,"POLYGON ((-98.066715 32.558464, -97.61760599999999 32.552987, -97.61760599999999 32.317479, -97.94622200000001 32.235325, -98.066715 32.509172, -98.066715 32.558464))","Hood County, TX",48221,2013,91,52905,172.0,138.5,211.2,134.3,105.7,168.4,172.0064266137416,139.6972651429486,"(90.161, 143.859]"
2200,48223,Hopkins,"POLYGON ((-95.492553 33.35262, -95.306337 33.374528, -95.306337 32.963758, -95.667815 32.958281, -95.864985 32.980189, -95.85950800000001 33.221174, -95.492553 33.35262))","Hopkins County, TX",48223,2013,41,35565,115.3,82.7,156.4,105.9,75.3,144.7,115.28187825108957,110.78779303665374,"(90.161, 143.859]"
2201,48225,Houston,"POLYGON ((-95.623999 31.54523, -95.273475 31.594523, -95.005105 31.424737, -94.95581300000001 31.386399, -95.432306 31.057782, -95.618522 30.931813, -95.7664 31.096121, -95.73901499999999 31.501415, -95.623999 31.54523))","Houston County, TX",48225,2013,46,22911,200.8,147.0,267.8,154.2,110.2,210.0,200.77691938370214,162.918729812935,"(143.859, 197.556]"
2202,48227,Howard,"POLYGON ((-101.17214 32.525602, -101.183094 32.087447, -101.265248 32.087447, -101.692449 32.087447, -101.686972 32.525602, -101.17214 32.525602))","Howard County, TX",48227,2013,50,36147,138.3,102.7,182.4,140.9,103.9,186.8,138.32406562093672,146.25905759682567,"(143.859, 197.556]"
2203,48231,Hunt,"POLYGON ((-95.85950800000001 33.40739, -95.85950800000001 33.221174, -95.864985 32.980189, -95.93618499999999 32.837788, -96.062155 32.837788, -96.078585 32.837788, -96.297663 32.843265, -96.297663 32.980189, -96.297663 33.35262, -95.85950800000001 33.40739))","Hunt County, TX",48231,2013,89,87048,102.2,82.1,125.8,99.0,79.2,122.2,102.24244095211837,101.17907700354702,"(90.161, 143.859]"
2204,48233,Hutchinson,"POLYGON ((-101.621249 36.052752, -101.084509 36.052752, -101.084509 35.625551, -101.621249 35.625551, -101.621249 36.052752))","Hutchinson County, TX",48233,2013,29,21819,132.9,89.0,190.9,122.7,81.5,177.4,132.91168247857374,130.0621921863117,"(90.161, 143.859]"
2205,48237,Jack,"POLYGON ((-98.42271599999999 33.467636, -97.979084 33.467636, -97.918837 33.434775, -97.924314 33.002096, -98.055761 33.002096, -98.055761 33.002096, -98.42819299999999 33.007573, -98.42271599999999 33.396436, -98.42271599999999 33.467636))","Jack County, TX",48237,2013,17,8957,Unreliable,110.6,303.9,,110.3,303.1,189.79569052137992,205.44001568242055,"(197.556, 251.253]"
2206,48239,Jackson,"POLYGON ((-96.65914100000001 29.261346, -96.64270999999999 29.250392, -96.308617 28.965591, -96.325048 28.675313, -96.576987 28.708175, -96.576987 28.702698, -96.64270999999999 28.713652, -96.93846499999999 29.064176, -96.65914100000001 29.261346))","Jackson County, TX",48239,2013,13,14591,Unreliable,47.4,152.4,,38.8,131.0,89.09601809334521,84.86620528824534,"(35.927, 90.161]"
2207,48241,Jasper,"POLYGON ((-93.997348 31.139937, -93.909717 31.156367, -93.898763 30.241718, -94.117841 30.241718, -94.07402500000001 30.526519, -94.29858 31.035875, -94.45741099999999 31.035875, -94.128795 31.101598, -94.04116399999999 31.13446, -93.997348 31.139937))","Jasper County, TX",48241,2013,36,35649,101.0,70.7,139.8,95.6,66.2,133.6,100.9845998485231,100.7035175879397,"(90.161, 143.859]"
2208,48245,Jefferson,"POLYGON ((-94.216426 30.175995, -94.117841 30.159564, -93.85494799999999 29.863809, -93.838517 29.688547, -94.35334899999999 29.562578, -94.44098 29.891194, -94.446457 30.110272, -94.216426 30.175995))","Jefferson County, TX",48245,2013,293,252358,116.1,102.8,129.4,107.2,94.7,119.6,116.10489859643839,107.31227043430282,"(90.161, 143.859]"
2209,48247,Jim Hogg,"POLYGON ((-98.52130099999999 27.26774, -98.42271599999999 26.785769, -98.953979 26.785769, -98.953979 27.26774, -98.800625 27.355371, -98.52130099999999 27.26774))","Jim Hogg County, TX",48247,2013,10,5245,Unreliable,91.4,350.6,,111.7,428.2,190.65776930409913,264.3525759280274,"(251.253, 304.95]"
2210,48249,Jim Wells,"POLYGON ((-98.23650000000001 28.056419, -97.880499 28.056419, -97.798345 27.996173, -97.94074500000001 27.634695, -98.011945 27.634695, -98.055761 27.262263, -98.23102299999999 27.262263, -98.23650000000001 28.056419))","Jim Wells County, TX",48249,2013,60,41680,144.0,109.9,185.3,145.0,110.4,187.0,143.95393474088291,149.23766146998693,"(143.859, 197.556]"
2211,48251,Johnson,"POLYGON ((-97.55188200000001 32.552987, -97.086342 32.54751, -97.086342 32.268186, -97.113727 32.257232, -97.475205 32.175078, -97.61760599999999 32.202463, -97.61760599999999 32.317479, -97.61760599999999 32.552987, -97.55188200000001 32.552987))","Johnson County, TX",48251,2013,185,154707,119.6,102.3,136.8,134.0,114.5,153.5,119.58088515710342,134.16635156162704,"(90.161, 143.859]"
2212,48253,Jones,"POLYGON ((-100.109614 32.958281, -99.989121 32.958281, -99.61121199999999 32.958281, -99.61121199999999 32.514649, -99.62764300000001 32.514649, -100.136998 32.520126, -100.147952 32.520126, -100.142475 32.958281, -100.109614 32.958281))","Jones County, TX",48253,2013,25,19859,125.9,81.5,185.8,118.5,75.9,176.4,125.8875069238129,126.72413793103448,"(90.161, 143.859]"
2213,48255,Karnes,"POLYGON ((-97.72714499999999 29.223007, -97.612129 29.107992, -97.57379 28.812237, -97.776437 28.669836, -97.93526799999999 28.713652, -98.006468 28.691744, -98.099576 28.784852, -98.192684 28.883437, -97.72714499999999 29.223007))","Karnes County, TX",48255,2013,21,15081,139.2,86.2,212.9,120.8,74.8,184.6,139.24806047344342,129.2982324898509,"(90.161, 143.859]"
2214,48257,Kaufman,"POLYGON ((-96.297663 32.843265, -96.078585 32.837788, -96.078585 32.355817, -96.215509 32.361294, -96.45101699999999 32.361294, -96.52769499999999 32.54751, -96.516741 32.81588, -96.297663 32.843265))","Kaufman County, TX",48257,2013,127,108568,117.0,96.6,137.3,139.8,114.9,164.6,116.97737823299684,140.2137598649323,"(90.161, 143.859]"
2215,48259,Kendall,"POLYGON ((-98.92111800000001 30.137656, -98.587024 30.137656, -98.411762 29.93501, -98.64727000000001 29.743317, -98.778717 29.721409, -98.91564099999999 29.781655, -98.92111800000001 30.137656))","Kendall County, TX",48259,2013,52,37766,137.7,102.8,180.6,104.1,76.8,138.1,137.68998570142455,108.58599135197636,"(90.161, 143.859]"
2216,48265,Kerr,"POLYGON ((-99.605735 30.291011, -99.304503 30.285534, -98.92111800000001 30.137656, -98.91564099999999 29.781655, -99.600258 29.907625, -99.759089 30.071933, -99.753612 30.291011, -99.605735 30.291011))","Kerr County, TX",48265,2013,101,49953,202.2,162.8,241.6,128.3,99.3,157.4,202.19005865513583,131.7124733567218,"(90.161, 143.859]"
2217,48277,Lamar,"POLYGON ((-95.311814 33.878407, -95.306337 33.380005, -95.65138399999999 33.484067, -95.85950800000001 33.462159, -95.84307699999999 33.840068, -95.76092300000001 33.87293, -95.311814 33.878407))","Lamar County, TX",48277,2013,100,49426,202.3,162.7,242.0,172.6,137.6,207.6,202.32266418484198,173.57859531772576,"(143.859, 197.556]"
2218,48279,Lamb,"POLYGON ((-102.327774 34.311085, -102.092266 34.311085, -102.086789 33.823637, -102.618052 33.823637, -102.612575 34.311085, -102.524944 34.311085, -102.327774 34.311085))","Lamb County, TX",48279,2013,42,13775,304.9,219.7,412.1,259.5,185.4,353.4,304.90018148820326,271.3380074866351,"(251.253, 304.95]"
2219,48281,Lampasas,"POLYGON ((-98.181731 31.463076, -97.907884 31.068736, -97.91336 31.035875, -98.017422 31.035875, -98.43914700000001 31.030398, -98.565116 31.233045, -98.269362 31.413784, -98.181731 31.463076))","Lampasas County, TX",48281,2013,21,20222,103.8,64.3,158.7,93.6,57.2,144.5,103.84729502522006,101.21123832493747,"(90.161, 143.859]"
2220,48285,Lavaca,"POLYGON ((-96.872742 29.633778, -96.65914100000001 29.261346, -96.93846499999999 29.064176, -96.976804 29.102515, -97.23969700000001 29.381839, -97.14111200000001 29.628301, -96.872742 29.633778))","Lavaca County, TX",48285,2013,31,19581,158.3,107.6,224.7,123.2,80.5,180.6,158.31673561105154,133.5772741362849,"(90.161, 143.859]"
2221,48287,Lee,"POLYGON ((-97.157543 30.455319, -96.96585 30.559381, -96.64270999999999 30.296488, -96.796065 30.159564, -96.801542 30.154087, -97.026096 30.050025, -97.33280499999999 30.40055, -97.157543 30.455319))","Lee County, TX",48287,2013,30,16628,180.4,121.7,257.6,161.4,107.3,233.3,180.418571084917,171.81631964291688,"(143.859, 197.556]"
2222,48289,Leon,"POLYGON ((-95.728061 31.643815, -95.73901499999999 31.501415, -95.7664 31.096121, -95.903323 31.090644, -96.24289400000001 30.975628, -96.319571 31.359014, -96.23741699999999 31.413784, -95.788308 31.61643, -95.728061 31.643815))","Leon County, TX",48289,2013,30,16742,179.2,120.9,255.8,162.5,106.1,238.1,179.19006092462072,175.3513317915924,"(143.859, 197.556]"
2223,48291,Liberty,"POLYGON ((-94.85175099999999 30.493658, -94.731258 30.488181, -94.446457 30.110272, -94.44098 29.891194, -94.97772000000001 29.885717, -95.098213 30.165041, -95.16393600000001 30.34578, -94.85175099999999 30.493658))","Liberty County, TX",48291,2013,96,76907,124.8,101.1,152.4,132.9,107.2,163.0,124.82608865252837,135.8286175530665,"(90.161, 143.859]"
2224,48293,Limestone,"POLYGON ((-96.719387 31.8136, -96.494833 31.797169, -96.23741699999999 31.413784, -96.319571 31.359014, -96.598895 31.222091, -96.801542 31.523322, -96.93298799999999 31.709538, -96.719387 31.8136))","Limestone County, TX",48293,2013,31,23326,132.9,90.3,188.6,108.2,72.5,155.4,132.89891108634143,114.93858472191958,"(90.161, 143.859]"
2225,48297,Live Oak,"POLYGON ((-98.099576 28.784852, -98.006468 28.691744, -97.820252 28.176912, -97.880499 28.056419, -98.23650000000001 28.056419, -98.33508500000001 28.056419, -98.33508500000001 28.615067, -98.099576 28.784852))","Live Oak County, TX",48297,2013,25,11867,210.7,136.3,311.0,203.5,129.0,305.3,210.66823965618943,219.32471264367817,"(197.556, 251.253]"
2226,48299,Llano,"POLYGON ((-98.51582399999999 30.920859, -98.444624 30.920859, -98.351516 30.488181, -98.411762 30.504611, -98.592501 30.499135, -98.964933 30.499135, -98.964933 30.920859, -98.51582399999999 30.920859))","Llano County, TX",48299,2013,43,19444,221.1,160.0,297.9,160.0,105.4,232.8,221.1479119522732,179.22896468250207,"(143.859, 197.556]"
2227,48303,Lubbock,"POLYGON ((-101.571957 33.829114, -101.561003 33.829114, -101.555526 33.396436, -102.075835 33.390959, -102.086789 33.823637, -101.571957 33.829114))","Lubbock County, TX",48303,2013,372,289324,128.6,115.5,141.6,133.1,119.3,146.8,128.57557617065987,133.2581391805322,"(90.161, 143.859]"
2228,48309,McLennan,"POLYGON ((-97.080866 31.840985, -96.93298799999999 31.709538, -96.801542 31.523322, -97.278035 31.282337, -97.404005 31.304245, -97.420436 31.320676, -97.606652 31.589046, -97.278035 31.747877, -97.080866 31.840985))","McLennan County, TX",48309,2013,275,241481,113.9,100.4,127.3,108.0,95.0,121.0,113.88059516069588,108.21035351881619,"(90.161, 143.859]"
2229,48313,Madison,"POLYGON ((-95.903323 31.090644, -95.7664 31.096121, -95.618522 30.931813, -95.864985 30.86609, -96.166217 30.822274, -96.23741699999999 30.964674, -96.24289400000001 30.975628, -95.903323 31.090644))","Madison County, TX",48313,2013,17,13781,Unreliable,71.9,197.5,,68.2,187.3,123.35824686162107,126.95122051242946,"(90.161, 143.859]"
2230,48315,Marion,"POLYGON ((-94.249287 32.881604, -94.04116399999999 32.881604, -94.04116399999999 32.695388, -94.703873 32.793973, -94.703873 32.881604, -94.65458099999999 32.881604, -94.249287 32.881604))","Marion County, TX",48315,2013,22,10235,214.9,134.7,325.4,174.6,105.1,272.7,214.94870542256962,192.33028789433297,"(143.859, 197.556]"
2231,48321,Matagorda,"POLYGON ((-95.864985 29.223007, -95.508984 28.823191, -96.379817 28.385036, -96.37434 28.401466, -96.325048 28.642452, -96.325048 28.675313, -96.308617 28.965591, -95.875939 29.228484, -95.864985 29.223007))","Matagorda County, TX",48321,2013,52,36592,142.1,106.1,186.4,134.3,99.7,177.0,142.10756449497157,139.17248710571917,"(90.161, 143.859]"
2232,48323,Maverick,"POLYGON ((-100.109614 29.086084, -100.115091 28.647929, -100.115091 28.19882, -100.213675 28.19882, -100.668261 29.086084, -100.109614 29.086084))","Maverick County, TX",48323,2013,36,55932,64.4,45.1,89.1,72.8,50.7,101.3,64.36387041407423,76.35678391959799,"(35.927, 90.161]"
2233,48325,Medina,"POLYGON ((-98.806102 29.688547, -98.806102 29.250392, -98.806102 29.091561, -98.904687 29.091561, -99.41404199999999 29.091561, -99.41404199999999 29.628301, -98.806102 29.688547))","Medina County, TX",48325,2013,52,47399,109.7,81.9,143.9,108.0,80.4,142.1,109.70695584295028,111.73113230351802,"(90.161, 143.859]"
2234,48329,Midland,"POLYGON ((-101.933435 32.087447, -101.774603 32.087447, -101.774603 31.649292, -102.223713 31.649292, -102.289436 31.649292, -102.289436 32.087447, -102.212759 32.087447, -101.933435 32.087447))","Midland County, TX",48329,2013,118,151468,77.9,63.8,92.0,82.6,67.5,97.8,77.90424380067077,82.85098015741997,"(35.927, 90.161]"
2235,48331,Milam,"POLYGON ((-96.828926 31.107075, -96.620803 30.729166, -96.96585 30.559381, -97.157543 30.455319, -97.316374 30.751074, -97.069912 30.986582, -96.828926 31.107075))","Milam County, TX",48331,2013,37,24167,153.1,107.8,211.0,126.1,86.8,177.1,153.10133653328919,133.9411974502088,"(90.161, 143.859]"
2236,48333,Mills,"POLYGON ((-98.669178 31.698584, -98.461055 31.682154, -98.269362 31.413784, -98.565116 31.233045, -98.992318 31.484984, -98.669178 31.698584))","Mills County, TX",48333,2013,13,4907,Unreliable,141.1,453.0,,69.7,235.8,264.9276543713063,152.75916951884162,"(143.859, 197.556]"
2237,48335,Mitchell,"POLYGON ((-100.662785 32.525602, -100.662785 32.087447, -100.821616 32.087447, -101.183094 32.087447, -101.17214 32.525602, -101.17214 32.525602, -100.662785 32.525602))","Mitchell County, TX",48335,2013,13,9402,Unreliable,73.6,236.4,,67.8,217.7,138.26845352052754,141.03338084924434,"(90.161, 143.859]"
2238,48337,Montague,"POLYGON ((-97.562836 33.894838, -97.486159 33.916745, -97.486159 33.434775, -97.50259 33.434775, -97.918837 33.434775, -97.979084 33.467636, -97.979084 33.889361, -97.562836 33.894838))","Montague County, TX",48337,2013,27,19503,138.4,91.2,201.4,122.2,78.3,181.9,138.4402399630826,132.07937308479606,"(90.161, 143.859]"
2239,48339,Montgomery,"POLYGON ((-95.832123 30.630581, -95.36110600000001 30.504611, -95.16393600000001 30.34578, -95.098213 30.165041, -95.218706 30.066456, -95.804738 30.088364, -95.804738 30.247195, -95.832123 30.630581))","Montgomery County, TX",48339,2013,510,499137,102.2,93.3,111.0,120.6,109.9,131.2,102.17635639113108,120.7224659401417,"(90.161, 143.859]"
2240,48341,Moore,"POLYGON ((-102.125128 36.058229, -101.621249 36.052752, -101.621249 35.625551, -101.621249 35.620074, -101.659588 35.620074, -102.163466 35.620074, -102.163466 35.625551, -102.163466 36.052752, -102.125128 36.058229))","Moore County, TX",48341,2013,23,22141,103.9,65.9,155.9,110.5,69.2,167.3,103.8796802312452,118.76296960359804,"(90.161, 143.859]"
2241,48343,Morris,"POLYGON ((-94.807935 33.363574, -94.74768899999999 33.330713, -94.65458099999999 33.270466, -94.65458099999999 32.881604, -94.703873 32.881604, -94.720304 32.903511, -94.818889 32.980189, -94.807935 33.363574))","Morris County, TX",48343,2013,20,12834,155.8,95.2,240.7,129.5,76.7,204.6,155.83606046439147,142.25430289322512,"(90.161, 143.859]"
2242,48347,Nacogdoches,"POLYGON ((-94.512181 31.846462, -94.45193399999999 31.846462, -94.397165 31.654769, -94.325965 31.222091, -94.868182 31.528799, -94.93938199999999 31.846462, -94.512181 31.846462))","Nacogdoches County, TX",48347,2013,83,65330,127.0,101.2,157.5,133.5,105.7,166.3,127.04729833154752,136.85688942354918,"(90.161, 143.859]"
2243,48349,Navarro,"POLYGON ((-96.385294 32.328433, -96.05667800000001 32.01077, -96.494833 31.797169, -96.719387 31.8136, -96.89465 32.076493, -96.385294 32.328433))","Navarro County, TX",48349,2013,71,48038,147.8,115.4,186.4,139.9,108.9,177.1,147.79965860360548,143.67895297288374,"(90.161, 143.859]"
2244,48351,Newton,"POLYGON ((-93.603008 31.178275, -93.55371599999999 31.183752, -93.55919299999999 30.86609, -93.739932 30.40055, -93.70707 30.247195, -93.898763 30.241718, -93.909717 31.156367, -93.603008 31.178275))","Newton County, TX",48351,2013,23,14140,162.7,103.1,244.1,145.8,90.3,222.9,162.65912305516267,158.23231275936644,"(143.859, 197.556]"
2245,48353,Nolan,"POLYGON ((-100.147952 32.520126, -100.153429 32.08197, -100.235583 32.08197, -100.662785 32.087447, -100.662785 32.525602, -100.147952 32.520126))","Nolan County, TX",48353,2013,20,15037,133.0,81.2,205.4,114.1,68.7,178.2,133.00525370752146,123.89890897151864,"(90.161, 143.859]"
2246,48357,Ochiltree,"POLYGON ((-100.805185 36.501861, -100.547769 36.501861, -100.547769 36.058229, -100.947585 36.058229, -101.084509 36.058229, -101.084509 36.501861, -100.953062 36.501861, -100.805185 36.501861))","Ochiltree County, TX",48357,2013,14,10806,Unreliable,70.8,217.4,,76.1,233.6,129.55765315565426,153.29773542302235,"(143.859, 197.556]"
2247,48361,Orange,"POLYGON ((-93.70707 30.247195, -93.723501 30.050025, -93.85494799999999 29.863809, -94.117841 30.159564, -94.117841 30.241718, -93.898763 30.241718, -93.70707 30.247195))","Orange County, TX",48361,2013,120,82957,144.7,118.8,170.5,140.9,115.3,166.4,144.65325409549527,141.14581023929998,"(90.161, 143.859]"
